User_ID,U001,U002,U003,U004,U005,U006,U007,U008,U009,U010,U011,U012,U013,U014,U015,U016,U017,U018,U019,U020,U021,U022,U023,U024,U025,U026,U027,U028,U029,U030,U031,U032,U033,U034,U035,U036,U037,U038,U039,U040,U041,U042,U043,U044,U045,U046,U047,U048,U049,U050,U051,U052,U053,U054,U055,U056,U057,U058,U059,U060,U061,U062,U063,U064,U065,U066,U067,U068,U069,U070,U071,U072,U073,U074,U075,U076,U077,U078,U079,U080,U081,U082,U083,U084,U085,U086,U087,U088,U089,U090,U091,U092,U093,U094,U095,U096,U097,U098,U099,U100
U025,0.08586400308724226,0.033287072025439374,0.046386006132118185,0.08930573998565876,0.029709665753701153,0.03786473831143089,0.07479417050808028,0.040388270965410415,0.06784830920148753,0.05969708718589102,0.044361474021009366,0.14361138295208473,0.031545995131788615,0.04605453772352471,0.025729286838526266,0.030345321764627405,0.05290790167346876,0.09731426943421485,0.037227577818011816,0.08763702317239655,0.10891928141264456,0.03706439118483518,0.06260385843297225,0.026863258816139227,0.9999999999999996,0.019914356232620688,0.6565521212043797,0.03772900941854004,0.04206476429161567,0.12194506322493082,0.10370785752123282,0.06226459373744518,0.05452163331831585,0.05812915314871777,0.03419351497768473,0.0413843153257407,0.024465913100281234,0.031152224526119203,0.05121838554078178,0.10240444479955718,0.026460513830475256,0.08904250402048541,0.1000720047920711,0.034403546726240034,0.06171624092537917,0.04603290954565509,0.08374127764719307,0.06504568195224777,0.08142049064129804,0.1315007211412336,0.09727774331113653,0.07603821307701186,0.09833353714594194,0.03794919804781654,0.0851720822181498,0.08337677667992167,0.029007850149446117,0.05257901171621584,0.061125779848772585,0.07607484139172234,0.051362629657617245,0.05576430368449918,0.1564973619170878,0.05504443475249764,0.8131637765989645,0.07919706267882208,0.0920341565106199,0.0695995381653287,0.07860308858860011,0.08534251994535806,0.0667474681280935,0.06700985686960165,0.024734419414350842,0.08488042770459578,0.06712610235839359,0.1150623346659894,0.04622147962791969,0.028712707807412884,0.6843247009732609,0.09335805614770763,0.12667039459096674,0.04606393967622028,0.07415610713826895,0.1490825182693289,0.03595144604856595,0.06270466994368355,0.03698441502743967,0.055594933652053126,0.11507334618468391,0.04222919219132221,0.027320206796939826,0.11482043469777294,0.06755977466272986,0.030138429184747434,0.14269571265420106,0.119201834940776,0.08506784194981529,0.09114113922265189,0.09867772606086572,0.672915633736706
U026,0.13440663453886012,0.09388720267511692,0.019533490138507217,0.06562042270497669,0.02004361871040542,0.24551373229436896,0.07050914314391403,0.05483950693537042,0.01531047823850782,0.03391490586060953,0.05605487789510156,0.02256697378622085,0.03579469939434936,0.04244439450078153,0.06974940978643299,0.5253735977585671,0.5173803633373504,0.01653709149036602,0.0062452033040524615,0.16194460337837882,0.02741249360064198,0.047036617150401756,0.03644453965554328,0.055043091820020984,0.019914356232620688,1.0000000000000004,0.03576285852852076,0.04496500404327863,0.11337268185056368,0.0757241868069207,0.035021007609358897,0.7005732354086698,0.03439445720920553,0.06104614684423846,0.03547391932285322,0.23186562585779505,0.08076996436730724,0.20696828135261613,0.08738619913209664,0.030439355031143825,0.12408378091378712,0.026718329789676205,0.12452796729698476,0.18175388170566104,0.030630092650074537,0.022240605247863518,0.019020695971465704,0.056147053717387055,0.03601326303968408,0.055508720656837526,0.07989552142408192,0.6154524437292205,0.05198165961771707,0.394783789477599,0.0070927026328096564,0.1521928843057298,0.027906384107432618,0.015948968001532726,0.02532549094948389,0.009195868708654886,0.042176417390324544,0.026287718727829937,0.015127306441831207,0.017839007410184606,0.03174478595759994,0.07885148928043577,0.061635115655269315,0.25475071068967325,0.020819624972061808,0.08109671510480744,0.041807155771476597,0.03418316916946958,0.03170559706868312,0.017922902902549675,0.35213666898710666,0.04006727133780103,0.048646856575638026,0.05443176785429607,0.038479954481894264,0.045764168999131216,0.017031441104952895,0.02628071964621463,0.0426885022711743,0.09274532949301949,0.08353577483260949,0.06821745492463926,0.25327121088204263,0.013062554819359895,0.039060302313988084,0.025389479325314025,0.1523078862189891,0.011772872013990646,0.05469493811070288,0.023399446781534022,0.03459482624822306,0.09361737001108465,0.046293271684227755,0.041780153732091145,0.029826924010382908,0.03514640970789704
U027,0.05474930601109798,0.02543863650871696,0.05233466891359298,0.07753503494212359,0.021955155622867803,0.05215648430043272,0.07536032334601322,0.024045489396455316,0.07682779383804673,0.05261896076329471,0.026049453341246462,0.05804602029562057,0.01966451487632675,0.0638283863807983,0.023714252806630615,0.04549576147048087,0.06112494896607198,0.0639885019098355,0.14968918540533485,0.08151986756793098,0.05581065004857919,0.039152137628521655,0.04206168516659493,0.029047593501317796,0.6565521212043797,0.03576285852852076,1.0,0.030441650305580784,0.03918961385162834,0.08323225545363688,0.04453795154800081,0.039981790022119906,0.028325028976918548,0.012818765920173138,0.012347252760518382,0.05375175279796741,0.01026132986333762,0.03185296409544581,0.03860429411077708,0.11131167943919566,0.03751814274263158,0.04317780432440628,0.019819159218742437,0.02695076603012974,0.08594477777429967,0.02069685597706701,0.02100264962731386,0.06930624800946994,0.023361299272423412,0.05165899981256786,0.026393218217810436,0.061857685859257834,0.03100754442419492,0.04010117138913314,0.08784890450252217,0.05210744270820268,0.03667405480752097,0.025098378475504217,0.06937743096746435,0.07211025203006466,0.06207800243930932,0.04673723327659446,0.07262756756929306,0.04778557607307373,0.6628186721489092,0.06703975071913398,0.12554964688691495,0.04594937766157065,0.04494151061382551,0.0818907377183615,0.04868638621361087,0.029166394503813413,0.03579090314371015,0.07582546769885706,0.0212278158419859,0.046642227310682044,0.06578681327317473,0.03655417286146832,0.8073085310053781,0.13090304718517887,0.04975371389538932,0.03910119361787075,0.028168878744739854,0.16165413864761283,0.01369500933724299,0.040036729096351864,0.039667161246858706,0.1379595329510356,0.09408430909128304,0.038220293760190885,0.11775832919091665,0.060718149590378426,0.0633972041385807,0.022550056783384113,0.0722397849383032,0.05123449417965567,0.05430859296103282,0.07361800959004632,0.09336486372522229,0.8679877842183149
U028,0.07876669172228212,0.027162594663722915,0.031240835644835995,0.08552041630946833,0.04722345556653709,0.05087480212173662,0.17006421104948724,0.026047849242326067,0.39032616735557185,0.07379008224970693,0.03430096427804155,0.08949583023092143,0.048100980662502804,0.03230223632146323,0.03756947289401947,0.04182365296561656,0.04971530407847509,0.035215290193047706,0.057377582540553425,0.094059350425954,0.0828665680109095,0.12268483516640553,0.09964024602872323,0.044101150523858906,0.03772900941854004,0.04496500404327863,0.030441650305580784,1.0,0.045855250525479126,0.07678151721576149,0.11712040248089202,0.053467405177745675,0.031986339725017646,0.04312192830562885,0.040903525960907405,0.049844887229437196,0.03664610642996992,0.07802968951491995,0.0163953491982973,0.040559789887165874,0.11120985446122258,0.1276256838480025,0.06095885342219901,0.0592979933635784,0.35553863811002356,0.12383146539306074,0.07055636161547789,0.05118032269071473,0.05130998749972883,0.07502605377925711,0.04221063407510357,0.03703729135389564,0.23974762326282428,0.04625663625388202,0.20568786626654714,0.09480325216676683,0.03838729604863496,0.027232154149655678,0.18119220934932523,0.028704161527731042,0.18633729078176897,0.08430269393882592,0.093105121730663,0.029923419318303286,0.0671850354443266,0.3480603656084341,0.07970395196333312,0.038683881595793466,0.03296352476186748,0.17213510971474452,0.1306250492696961,0.04903729689136633,0.01595030081224805,0.03936867937101991,0.033689581783354336,0.013063114008701976,0.7842563915428832,0.0532841179502782,0.03166222353861318,0.03366971606938939,0.04031791784547867,0.7840217256445503,0.797497097346799,0.039317607483310625,0.06274037816785012,0.1272557151946966,0.05553238760936492,0.049103871341345,0.06356253452686929,0.03635521715648987,0.04113912156717851,0.06910660964025377,0.3844950840053765,0.5771216106701709,0.08793491530611383,0.059234894644047735,0.049033307695429684,0.12277118354071363,0.07177929114511988,0.029452130291007912
U029,0.0364846354325616,0.060882826725119854,0.012819077480215742,0.04094310266670829,0.026559831253802315,0.023604853459943714,0.0386374641028956,0.029505032083738003,0.007444215786678633,0.016790308977757747,0.02558549474933538,0.029639031484066488,0.03043024203694782,0.041352753767578555,0.02903537235142943,0.16489882897528813,0.135310411562046,0.022327695882914327,0.014335122819242714,0.09194431076785023,0.018631269341114018,0.03844324674751898,0.02512017862642587,0.05796123288989029,0.04206476429161567,0.11337268185056368,0.03918961385162834,0.045855250525479126,1.0,0.018302129524003216,0.024290564802548258,0.16475273060493364,0.012819543123524898,0.03245977568687189,0.015175119115400407,0.039611263126582856,0.047873073247735896,0.05907346079442184,0.7381046335383533,0.02534459074351085,0.058284607322342245,0.02010628671310432,0.08988592301792175,0.013590957556523352,0.00471205605333091,0.05602918927754082,0.018589454111026922,0.05165308272883446,0.044152227939200435,0.07573882234852784,0.049981415704671975,0.20933573993592447,0.03657654074159522,0.03541469519914626,0.035860288324217546,0.0705202888613095,0.0231067574260143,0.024196075446311305,0.042398804826972086,0.014931384910259858,0.03032793359809076,0.03158342376206405,0.014653162207285795,0.024204846879674537,0.06482561566181,0.01882454210578875,0.06355658168812267,0.03839711480833465,0.014523798601827377,0.041099956411247564,0.01966778044509087,0.0576314955730083,0.02527853030542258,0.007625357050956086,0.05041810148499707,0.6373546948371326,0.014726193546458224,0.03143004043543615,0.04339668941837845,0.06279995893268069,0.03058253687679509,0.022608585285439985,0.01867236953511889,0.641134069598586,0.07020740736854851,0.0177843023299064,0.026077909341659974,0.009101627388421654,0.01660852328800487,0.058938240911071985,0.6381770764928835,0.0,0.029750980100258374,0.0654688625804267,0.01095138555503523,0.06029101041225704,0.017710895683754446,0.05259365537568117,0.01188109005377437,0.06280862229074544
U030,0.13416501987724516,0.07458466423561792,0.09634713299026672,0.26366372830598794,0.036622982689135566,0.05396855950813604,0.1309080558625921,0.016620032836562902,0.08923338198504513,0.08911167056505699,0.05605149323527995,0.18141379980585987,0.17397489055516102,0.2684363633968185,0.05259111959820861,0.06667082818565756,0.06641103170144722,0.15449967262412703,0.06670791003770682,0.1577581675723766,0.6355023177567655,0.03757026093901046,0.43149666382861485,0.15096904753508888,0.12194506322493082,0.0757241868069207,0.08323225545363688,0.07678151721576149,0.018302129524003216,1.0000000000000007,0.26245568643053296,0.05375616385798749,0.17003234522807897,0.15618000670520338,0.03455403993472388,0.17590737767220535,0.13222163687432734,0.03959766863108328,0.028966115510634945,0.12755148040242756,0.09707744113232063,0.07093754693676961,0.1315870341810299,0.06563589550031924,0.11048840536623872,0.0696627201252709,0.15898222878462542,0.11314111213886914,0.24064464385868145,0.8849865516701818,0.07797099785104608,0.05207453039072467,0.1609398281204185,0.07127446926686112,0.05476711602968021,0.08163113867179425,0.19483819782394074,0.060269571061133814,0.07275775826820231,0.14763532889095335,0.0492821825808394,0.25988664076780177,0.23244590768985793,0.05474637135603046,0.10111215674472662,0.10800804422405752,0.07265303917491572,0.09762714531855304,0.14572694219149698,0.05914486605277588,0.09885764233736337,0.09451936510677264,0.19266017988973985,0.16860607972549738,0.06467366736325261,0.06578707224249965,0.10690307957506771,0.02796521589312371,0.05436351992859988,0.04850302405471422,0.10287810232979223,0.044708112447888915,0.07462016145093422,0.03551533834197865,0.1870377016018838,0.11714831398133792,0.04683582820035367,0.057934018234404056,0.21265319291509632,0.05341437260685075,0.02729635797075905,0.14566331319026607,0.07299195658338464,0.042585534983082984,0.7691267050188392,0.12040236881937691,0.193824708819295,0.16609193407851106,0.11180138384134042,0.0335815619292511
U031,0.10945481875510066,0.045810975412281976,0.12604185603954457,0.6872412686223937,0.08369437797874724,0.06153745484923001,0.2910173297510107,0.04160081026110079,0.13043575946836786,0.19558967786271175,0.03054056738120538,0.3300991748558604,0.055208309234037856,0.07184940418816442,0.04583994732242866,0.05985140643109178,0.0815659089924177,0.13097027925595542,0.19157352772709005,0.11846317680975745,0.27791815489999677,0.05471884699892939,0.25927732965457106,0.07608098195868619,0.10370785752123282,0.035021007609358897,0.04453795154800081,0.11712040248089202,0.024290564802548258,0.26245568643053296,1.0000000000000002,0.07750527598232573,0.04869918299170432,0.05328278881506987,0.03824242228604356,0.06961070404735624,0.06707288862337862,0.09170158609500163,0.029366351756501298,0.2920269500193994,0.07860602211848233,0.13782915307187782,0.07368067590661816,0.1218277505659866,0.08185950917403159,0.05667220240831835,0.06003863279320954,0.03341511975917988,0.685430872422381,0.2824091830874161,0.07243073186373997,0.0525888334581243,0.22841898024765836,0.08058714451108512,0.16585061974415327,0.08653310667544574,0.0332266911782203,0.0936921577982167,0.13003661236241837,0.019247182543017143,0.14055519943693975,0.5804336620979912,0.5453280780537149,0.06785423553828722,0.08739384842499939,0.14733323863703351,0.15643933531836132,0.11184328672039784,0.12886908643584327,0.16359932069280364,0.2084363314352846,0.09388731909661421,0.03783448965574688,0.13314165313249052,0.048249631127783146,0.09756190880759101,0.12564120197974582,0.04434729576069144,0.08824024751107715,0.180303718133059,0.05172001196865926,0.08330469895880759,0.13026962884556695,0.04367408241600472,0.07888402753646373,0.3049199176210494,0.050810776097564306,0.1672285866251318,0.3411316525637892,0.09733933781805797,0.0467641298722802,0.3566523602016097,0.09875416473435876,0.11366601202746199,0.3557762591876581,0.08772531882378799,0.13067560482751386,0.1856418663000913,0.29826199145597854,0.04371562999465366
U032,0.19484932582025222,0.16152509137707705,0.05390439407940273,0.07087312444416095,0.026480991947310607,0.27866414172238646,0.09034857461639238,0.08346031631435856,0.03481566430758245,0.03965871397853166,0.08511416844950351,0.06377965377239103,0.052328452267025094,0.053352147302211446,0.06464187238675079,0.6798157912799371,0.5502269083745946,0.04139372641864467,0.03871143130691507,0.3112930363273383,0.052802961070464824,0.05043190637280637,0.063371652923564,0.0701971176997929,0.06226459373744518,0.7005732354086698,0.039981790022119906,0.053467405177745675,0.16475273060493364,0.05375616385798749,0.07750527598232573,1.0000000000000004,0.03251667141599083,0.08574448337514573,0.07369665615635201,0.28147391628451823,0.06994871924178979,0.22832656737926124,0.133009637458084,0.05032353232603903,0.14066200589446565,0.06569599369798411,0.20828260633901102,0.22659260468104545,0.028054466601969294,0.05782512845659406,0.05363752812285294,0.06579731818623356,0.04772018643692459,0.05461677819446509,0.0915031236557774,0.7016589650836839,0.09052352838040688,0.4164961627899335,0.03187246014904535,0.28830093005786955,0.01764355745287049,0.019697381478007134,0.0594202278215414,0.04884541962189467,0.07298394042883305,0.02565179397004277,0.03729217362329582,0.02934993780252339,0.042037239109018285,0.07624666263733465,0.09302561289725851,0.3030713553748815,0.05751561252981185,0.09230728588256173,0.05959625333075624,0.05612168546068573,0.0508407200145529,0.06380754930204936,0.32915585637416445,0.06705325890743934,0.040788659659382526,0.11424852361979096,0.054087816800789515,0.08030860588929073,0.05713465852201941,0.03947655051496974,0.04709756964318487,0.15161927129199326,0.07337484352033632,0.09532890124884569,0.2670112797027364,0.024802223840610794,0.03933202488432381,0.01879527497770786,0.1295156105616187,0.032346808082902787,0.10176205821853138,0.05674772386387084,0.03228814553056483,0.1801438050545352,0.09653729987495276,0.08423441342966603,0.051165670669876165,0.06309633148826616
U033,0.11857967150240348,0.1516894521169007,0.02666760096665248,0.05084441700256197,0.08953977993807298,0.031121671744450605,0.07427765747275286,0.07216501382684462,0.05210026154769599,0.06595895466068533,0.06465036961798717,0.05296093593073148,0.75621573467265,0.6539469363433604,0.07505573733529294,0.013973324904195554,0.07644813335285026,0.15845750058858304,0.015114668860345841,0.06751478006523262,0.16777255034263677,0.03353952190986905,0.11689125507845645,0.32917942781565657,0.05452163331831585,0.03439445720920553,0.028325028976918548,0.031986339725017646,0.012819543123524898,0.17003234522807897,0.04869918299170432,0.03251667141599083,1.0,0.3804379618459795,0.06717636804665354,0.08853642567097247,0.282312313101153,0.02135244411867199,0.035365223476521254,0.04076307021815434,0.05003484250283682,0.06147234189340228,0.06926095440193962,0.03192318691625237,0.04283682748015382,0.03614380282029525,0.33861964719808785,0.3653642939561591,0.034239153168706904,0.16349094789692184,0.23972068435742555,0.05039785908273498,0.04254346189094615,0.06347308388923313,0.04383217539877334,0.05518594526909364,0.7360857733102324,0.14804769022386907,0.0322161323046208,0.40159843361711023,0.019009945523386775,0.040835423107809445,0.051168204248168224,0.08776917607604551,0.043410008115702246,0.09411355103718806,0.06730361564204083,0.07609934172191517,0.03851065103399707,0.039458210213539006,0.10025559908281129,0.20856758879765822,0.6888929717352187,0.06830032733750326,0.04032151019267656,0.027061063055951903,0.04155079637889636,0.09120067824137483,0.029776703235014065,0.0808277745313,0.34921863972662814,0.022693840576284242,0.032631845967548395,0.02835347414241493,0.27080200243774527,0.11001869542546333,0.02286334114143693,0.031021572724603794,0.01980375332452728,0.10596517762154471,0.0189752840569581,0.04703457836523025,0.06125658193672957,0.03513921227388118,0.11911245883193866,0.06910531431414373,0.08296067724294381,0.10899366256929861,0.052190839325511364,0.01603692827924422
U034,0.16678158329740475,0.123623780720161,0.04154759797607341,0.04050962386371779,0.07214471864279903,0.09761343516125036,0.12860709266615572,0.08809840590135408,0.02871618300587292,0.015163619952577001,0.12753610361221107,0.02648783012221531,0.40453607104906003,0.523892594589545,0.12261482722394447,0.06632607851950377,0.04088531747935261,0.08732540301199711,0.025647819579370658,0.10356298187746271,0.20980961456533898,0.08138397602903664,0.12194707465020527,0.1355418057984415,0.05812915314871777,0.06104614684423846,0.012818765920173138,0.04312192830562885,0.03245977568687189,0.15618000670520338,0.05328278881506987,0.08574448337514573,0.3804379618459795,1.0000000000000002,0.11469942861181504,0.08430606454343512,0.17740825685319625,0.08062670038975968,0.010963421394409534,0.08040524524696238,0.13548893533572087,0.0823493422276515,0.10140846541919733,0.07874066829326144,0.04242934259649109,0.0475532446424063,0.6133229121160761,0.6753388850359934,0.05264197745844055,0.13157368999043315,0.11968939277502175,0.08713333080500098,0.10858397332951868,0.06296195935968892,0.06769395007190371,0.10416163545962676,0.38317915363428295,0.13731971614551736,0.03999581055703102,0.5278346111651679,0.022150242705064167,0.04503150901709364,0.06190783326056367,0.09259763157988937,0.009489577622208957,0.1090944008700432,0.05364704558607597,0.2084180510646897,0.11795955085784962,0.0695877060950484,0.12292768849486317,0.1429530357341186,0.4325382736430576,0.05301471739077584,0.07473021333086818,0.06357271847698359,0.05185780381116168,0.10593436052075662,0.024251574709391602,0.04482416077593612,0.5276542698148131,0.0657391124802302,0.0730397573306643,0.04663895879264087,0.1635732713453481,0.08443850691120423,0.07603826423530338,0.018743110588048353,0.0734356267416885,0.08912070587760562,0.030833243516318592,0.03217886873412435,0.05763284911463062,0.06318319923595683,0.12666247222233787,0.12935973669525236,0.071663343450701,0.06946657491635554,0.06280660955603115,0.004493106908394172
U035,0.098791290832395,0.08554153770095019,0.062223288267148485,0.04795016595598743,0.06303551977467552,0.09049195131286626,0.0728149225979152,0.7667629446849205,0.05564919993578033,0.018461204540227948,0.8990766876736995,0.06194736619637979,0.1101189424319009,0.08465470774137554,0.8447145291215385,0.06761133166254124,0.05240838791881284,0.06189791046471318,0.0038817629395799984,0.1706112533401546,0.03599936801000403,0.04921345265692925,0.09284648190278952,0.1149569633920732,0.03419351497768473,0.03547391932285322,0.012347252760518382,0.040903525960907405,0.015175119115400407,0.03455403993472388,0.03824242228604356,0.07369665615635201,0.06717636804665354,0.11469942861181504,1.0,0.15662031139749874,0.10558266436231195,0.09738696979206854,0.02164607313236737,0.04802781655342721,0.13280617449925558,0.07466963225896023,0.2516313357260811,0.055637777658369414,0.054692490258475224,0.038140929262408765,0.1016756527332126,0.14935995541019567,0.014074514400965795,0.03447560781202893,0.10249329870670411,0.04815656376547239,0.09068363036342336,0.1162351676850127,0.022224305570058493,0.15081522264505356,0.12016437594146245,0.06348517866359404,0.06523806541796134,0.16709883194024533,0.04423040876600898,0.030326710131989294,0.04093319429916824,0.05592846584766248,0.026400328293235943,0.06160814199803951,0.03357955458209251,0.08313274385664715,0.03898167188898543,0.04394131040216797,0.07323881171281507,0.06611648528072567,0.1330790976118756,0.045949348278920735,0.06374296566973554,0.03532767240280442,0.043723696009406954,0.7758106998832031,0.054384842571668465,0.014841375538442253,0.14579276153240844,0.03361086572935199,0.038681992692656104,0.027154224880218902,0.11350430029499776,0.05556732960764969,0.08117874126046043,0.0016127414435214086,0.03086366095400804,0.05141521102837883,0.03871308424517808,0.06340046243305635,0.03185969857871396,0.11255050743584841,0.047966161052047075,0.2324090609902896,0.05187736060003802,0.06344068909656858,0.07524075400090074,0.04491986087309351
U036,0.5080962135693334,0.4017331176696722,0.12092330973892099,0.0829446889501212,0.06325111044671745,0.22806032786884411,0.14064192561793293,0.10889475071034901,0.07805292642451034,0.058401956022116924,0.19809516032600294,0.07908483636267305,0.08981283464726117,0.14252055279102674,0.15096378945810776,0.2037955852055129,0.1784579420190422,0.11376557790537106,0.026861769508995888,0.27195119365729736,0.13313741458481484,0.053903167611609015,0.10833511216291768,0.18317883956773742,0.0413843153257407,0.23186562585779505,0.05375175279796741,0.049844887229437196,0.039611263126582856,0.17590737767220535,0.06961070404735624,0.28147391628451823,0.08853642567097247,0.08430606454343512,0.15662031139749874,1.0000000000000002,0.16849509617314068,0.22998481570122647,0.033802926712966475,0.0911329913789798,0.24085063348872168,0.10095643246439438,0.2868059999969421,0.547401777032002,0.07723485234988092,0.034544625899146975,0.062127988378782556,0.07207279529252908,0.0797110177187314,0.17346381693481927,0.08813408965635545,0.2148071180481432,0.14655253497653137,0.34987621143944275,0.04250137498435188,0.22964188027299137,0.08413735070384333,0.06663759913915354,0.04244635955625893,0.07914526709792384,0.06995736133395813,0.05859149907156377,0.0783295921179051,0.046221643772017276,0.021740030705411067,0.07788524030281435,0.10484820629828834,0.6304816475507342,0.11804379513711115,0.08468537595356954,0.14078222878952654,0.09604241263186213,0.07950505884879044,0.11339462166318635,0.29946108727626214,0.0386438153920361,0.058178746704193866,0.12003211767020788,0.06790419627829358,0.06542553298227802,0.06437373779866314,0.06048633090743901,0.07656568950254075,0.029868712082456724,0.16518842225879032,0.13420579692744639,0.21942886224868963,0.035794010072419905,0.06896423608686963,0.10354332912220747,0.04713904448708772,0.050604863016038185,0.10894058235646178,0.0767017796057224,0.12755558235836525,0.24247141589283255,0.12776555232915032,0.1409879255349228,0.06035778098281053,0.07006897075500829
U037,0.22156882269001177,0.21375450282630157,0.03599040002328849,0.06322226461725076,0.0756966566165903,0.08922558334488319,0.1634862718682632,0.10507618514701271,0.04245397894509828,0.05425810309918919,0.09270515461858234,0.02108276227096037,0.22417064169080253,0.25305378578837423,0.11240091621423566,0.06034816574990687,0.06143016759240317,0.055953414556722196,0.039304189552713135,0.22222271059946336,0.15976801604875124,0.0737738474259432,0.17667011227841714,0.802897980007154,0.024465913100281234,0.08076996436730724,0.01026132986333762,0.03664610642996992,0.047873073247735896,0.13222163687432734,0.06707288862337862,0.06994871924178979,0.282312313101153,0.17740825685319625,0.10558266436231195,0.16849509617314068,1.0,0.07615389207331512,0.03341261255057484,0.06043893694429163,0.28292257684810107,0.08050034720762642,0.3010814918167212,0.1630828696580774,0.05285363234061172,0.11566697395407681,0.17297325930290777,0.14862086737967842,0.06914823219465908,0.14352547894082868,0.5893338138589798,0.07913200115487985,0.12286726282601707,0.05367570627413594,0.059564821877712254,0.2122354826370048,0.2887261103649606,0.0587854489887978,0.057718706270362526,0.15543249945991267,0.05009568000973282,0.07207828961759226,0.055224057186780154,0.03673171561943304,0.03879687145824699,0.06636343710256234,0.06507112929437021,0.1762252792207783,0.09498212886708006,0.0879014387960958,0.11205347999362796,0.4879708651427273,0.29899779701047696,0.062196346471121544,0.13498403087614091,0.05726176449840194,0.08086091377596633,0.06209947220977938,0.047942043253528965,0.06836459543812508,0.14752600970129948,0.030372969153490987,0.07604659421831828,0.05219355427918534,0.5854072922652981,0.059909683719073195,0.09224384586109205,0.033153807546704425,0.06950597158566894,0.08855418310278021,0.04943150792667983,0.021414532113813133,0.022975314926092918,0.039411224359441555,0.12054792720042697,0.29625058112374264,0.05487884808459095,0.08831051459942381,0.03827639069700188,0.024342576237335944
U038,0.2987242773267506,0.43622552651419194,0.09142000080600869,0.04530489882331645,0.049781955043756466,0.8157000219854161,0.05826992387532715,0.09748758282215743,0.027725980058772512,0.0666964160230952,0.11882771632120802,0.05592505053999533,0.06537077261361983,0.04683761810775268,0.11706314216981886,0.2667458766978607,0.1954463536952681,0.026679502368144127,0.029232042940296462,0.2515669240787765,0.030198723763248014,0.042224430002669615,0.036530583188880604,0.06525123042853004,0.031152224526119203,0.20696828135261613,0.03185296409544581,0.07802968951491995,0.05907346079442184,0.03959766863108328,0.09170158609500163,0.22832656737926124,0.02135244411867199,0.08062670038975968,0.09738696979206854,0.22998481570122647,0.07615389207331512,1.0,0.01233291832045409,0.06947411344850966,0.2771423463418849,0.032522587082455284,0.29828264595560094,0.2960984773189743,0.028590422856961305,0.08714647982183704,0.031314870159274415,0.05015036357744043,0.04889072787164623,0.059942020855040495,0.09593297730109296,0.19991784823260245,0.061622179364469655,0.6777453890852171,0.12024831966827607,0.36724131486128986,0.028623710787004486,0.051008635990094184,0.07230576286928092,0.0415780462629887,0.0989315928979142,0.05402154063565481,0.03137748841416506,0.05637728968467626,0.019494420406490943,0.0587305330417038,0.0749024673899752,0.18027611935046894,0.06384490646521868,0.08804891621513873,0.0414241489671162,0.10511485787279787,0.04690746021832028,0.026513809057334404,0.4487380639071065,0.07817928111357732,0.06853485253333806,0.08231429126530845,0.02940483477356847,0.028849937385845778,0.07989038622796851,0.04663671951780277,0.06540790819669745,0.006610061158163081,0.07051560593438042,0.0819659294891649,0.7836176298721141,0.06839209036660843,0.08901817351230004,0.021040961186574385,0.07680707562943088,0.046019571888466324,0.03350456317134258,0.11087568872916395,0.03499841019153745,0.3040647164595476,0.05757640757993601,0.034802715511573254,0.06465528791211891,0.007452200419227373
U039,0.02526895884411452,0.03507476955493098,0.014137760398152269,0.02501381005863997,0.030263298872999774,0.01978708629009837,0.04041040338100665,0.03199018417902357,0.032199044279031044,0.025703477436059156,0.0032275208651991894,0.05500948041900415,0.0437201567133841,0.03430827569921919,0.019147953894214143,0.17192272659825547,0.1958290040688272,0.019836437902264397,0.010531327014534853,0.08422183986110293,0.009458236886562986,0.034485449644205336,0.022608867239335688,0.04451291816471626,0.05121838554078178,0.08738619913209664,0.03860429411077708,0.0163953491982973,0.7381046335383533,0.028966115510634945,0.029366351756501298,0.133009637458084,0.035365223476521254,0.010963421394409534,0.02164607313236737,0.033802926712966475,0.03341261255057484,0.01233291832045409,1.0000000000000002,0.05209500316650185,0.05646288494952051,0.015916992067611116,0.08153783014326856,0.007875967323553877,0.013231092777878276,0.028779516112473758,0.040486142721059576,0.027826052574762873,0.03299475566437938,0.06137500129054176,0.03382340717858599,0.17355120792727247,0.03302261746375175,0.026925940707093022,0.03795435538942021,0.11744352191179168,0.02037896120330193,0.030563628601335373,0.0353576684869433,0.054297479723465075,0.04559956202067258,0.03434152069407719,0.03161111710055177,0.024998295077488644,0.0907072254287185,0.010081609576775502,0.08610566260507493,0.03673856377232951,0.019974168962826968,0.04876371230373287,0.022719529205776294,0.057172860075766774,0.011571525118532851,0.0260970845163088,0.0484284967149297,0.6237961505252119,0.01475483086389537,0.03828897835827616,0.06065020479113904,0.06418309356083778,0.017251503886428803,0.024360799837512135,0.021824316117167744,0.80666283331289,0.07098202587017959,0.041151368139128536,0.029031446463944236,0.04125877560533756,0.03646343639515126,0.06408227463395783,0.6391348581698444,0.019419953654893938,0.01811051627199061,0.016385209310275095,0.02716179585321941,0.09704518199187706,0.04612260060311072,0.030803849318140064,0.013778604998690424,0.07454988785556065
